email;website;url
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-plainfield/
support@mollysjewelers.com;https://www.mollysjewelers.com;https://jewelry.grandiani.com/profile/mollys-jewelers-brooklyn/
;https://www.facebook.com;https://jewelry.grandiani.com/profile/the-goldsmith-eagle/
;https://lisamackey.com;https://jewelry.grandiani.com/profile/lisa-mackey-design-pawtucket/
;https://www.annboothjewelers.com;https://jewelry.grandiani.com/profile/ann-booth-jewelers-conway/
craig@jewelrylinknj.com;https://www.jewelrylinknj.com;https://jewelry.grandiani.com/profile/the-jewelry-link-howell-township/
;https://jadedbynz.com;https://jewelry.grandiani.com/profile/jaded-by-nz-savage/
;https://sarajeweler.com;https://jewelry.grandiani.com/profile/sara-jewelers-mays-landing/
;https://jylgreatjewelryllc.com;https://jewelry.grandiani.com/profile/jl-great-jewelry-odessa/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-beavercreek/
jewelry@fredmeyer.com;https://www.fredmeyerjewelers.com;https://jewelry.grandiani.com/profile/fred-meyer-jewelers-scappoose/
;https://www.mobilegoldgrillz.com;https://jewelry.grandiani.com/profile/mobile-gold-grillz-san-antonio/
;https://www.technostationusa.com;https://jewelry.grandiani.com/profile/technostation-doral/
;;https://jewelry.grandiani.com/profile/santana-jewelers-tampa/
;;https://jewelry.grandiani.com/profile/majickal-creations-anchorage/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-portage/
info@universitycoinandjewelry.com;https://www.universitycoinandjewelry.com;https://jewelry.grandiani.com/profile/university-coin-jewelry-middleton/
tanishqsupport@titancompany.com;https://www.tanishq.com;https://jewelry.grandiani.com/profile/tanishq-jewelers-atlanta-cumming/
myorder@burdlife.com;https://www.burdlife.com;https://jewelry.grandiani.com/profile/burdlife-nashville/
;;https://jewelry.grandiani.com/profile/mels-bling-galore-clayton/
;https://www.helzberg.com;https://jewelry.grandiani.com/profile/helzberg-diamonds-colonial-heights/
;https://carmens-jewelry.keeq.io;https://jewelry.grandiani.com/profile/carmens-jewelry-moline/
;https://www.heartofgem.com;https://jewelry.grandiani.com/profile/heart-of-gem-south-richmond-hill/
;https://mndyjewelry.com;https://jewelry.grandiani.com/profile/mndy-jewelry-west-miami/
;https://kayajewelers.net;https://jewelry.grandiani.com/profile/kaya-jewelers-newburyport/
;https://m.facebook.com;https://jewelry.grandiani.com/profile/ashok-gopaldas-jewelers-richardson/
;https://www.theclassicdiamond.com;https://jewelry.grandiani.com/profile/classic-diamond-jewelry-wheaton/
;https://www.swarovski.com;https://jewelry.grandiani.com/profile/swarovski-miami-2/
;;https://jewelry.grandiani.com/profile/halo-by-angeles-jewelry-west-new-york/
;;https://jewelry.grandiani.com/profile/triple-d-gems-gilbertsville/
;https://www.aslanjewelers.com;https://jewelry.grandiani.com/profile/aslan-jewelers-whitehall-township/
;;https://jewelry.grandiani.com/profile/apsara-jewelry-fairfax/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-the-woodlands/
info@davidsjewelryandcoins.com;https://davidsjewelryandcoins.com;https://jewelry.grandiani.com/profile/davids-jewelry-coin-exchange-college-station/
;https://www.uniquepearl.com;https://jewelry.grandiani.com/profile/unique-pearl-great-neck/
service@kendrascott.com;https://www.kendrascott.com;https://jewelry.grandiani.com/profile/kendra-scott-shreveport/
;https://momotaos.com;https://jewelry.grandiani.com/profile/momo-taos-taos/
;https://dunejewelry.com;https://jewelry.grandiani.com/profile/dune-boutique-harwich-port/
;https://www.whitestainless.com;https://jewelry.grandiani.com/profile/white-stainless-steel-doral/
;;https://jewelry.grandiani.com/profile/cheerful-cat-creations-holland/
benji@leibish.com;https://www.leibish.com;https://jewelry.grandiani.com/profile/leibish-new-york/
;;https://jewelry.grandiani.com/profile/opal-mesa-designs-borger/
mainegold@mgands.com;https://www.mainegoldandsilver.com;https://jewelry.grandiani.com/profile/maine-gold-silver-south-portland/
;https://bleutropics.wixsite.com;https://jewelry.grandiani.com/profile/bleu-tropics-destin/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-bronx/
;;https://jewelry.grandiani.com/profile/infinity-jewelers-daly-city/
;https://www.jewelrypoint.com;https://jewelry.grandiani.com/profile/j-point-new-york/
;https://store.lulurosecouture.com;https://jewelry.grandiani.com/profile/lulu-rose-couture-melville/
;;https://jewelry.grandiani.com/profile/euphoric-zone-sarasota/
;;https://jewelry.grandiani.com/profile/brilliance-jewelers-lewisville/
;https://www.davidyurman.com;https://jewelry.grandiani.com/profile/david-yurman-beverly-hills/
;;https://jewelry.grandiani.com/profile/joyeria-princess-phoenix/
;https://shopidc.com;https://jewelry.grandiani.com/profile/international-diamond-center-savannah/
;https://www.alphaomegajewelry.com;https://jewelry.grandiani.com/profile/alpha-omega-jewelry-new-york/
;;https://jewelry.grandiani.com/profile/off-the-chain-macon/
;https://maggiesjewelers.com;https://jewelry.grandiani.com/profile/maggies-jewelers-manchester/
franchising@lovisa.com;https://www.lovisa.com;https://jewelry.grandiani.com/profile/lovisa-las-vegas-3/
;;https://jewelry.grandiani.com/profile/coronel-jewelers-cathedral-city/
mwildes@daysjewelers.com;https://www.daysjewelers.com;https://jewelry.grandiani.com/profile/days-jewelers-bangor-me-bangor/
;;https://jewelry.grandiani.com/profile/dubai-jewelers-iselin/
;;https://jewelry.grandiani.com/profile/gold-diamond-goldsboro/
delicategem@gmail.com;https://www.delicategem.com;https://jewelry.grandiani.com/profile/delicate-gem-nyc-new-york/
;https://www.temib.com;https://jewelry.grandiani.com/profile/temi-b-lab-grown-diamond-jewelry-store-beverly-hills-ca-los-angeles/
;;https://jewelry.grandiani.com/profile/christian-jewelry-los-angeles/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-port-arthur/
;https://www.kendrascott.com;https://jewelry.grandiani.com/profile/kendra-scott-walnut-creek/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-bronx/
;https://t-trendz.gaaq.net;https://jewelry.grandiani.com/profile/t-trendz-brownsville/
;https://www.garysfinejewelry.net;https://jewelry.grandiani.com/profile/garys-fine-jewelry-juneau-juneau/
franchising@lovisa.com;https://www.lovisa.com;https://jewelry.grandiani.com/profile/lovisa-sarasota/
;https://www.swarovski.com;https://jewelry.grandiani.com/profile/swarovski-baybrook-mall-friendswood/
;https://www.ilovelupitasjewelers.com;https://jewelry.grandiani.com/profile/lupitas-jewelers-south-gate/
;https://www.helzberg.com;https://jewelry.grandiani.com/profile/helzberg-diamonds-outlet-kansas-city/
;https://queen-of-bling-1.ueniweb.com;https://jewelry.grandiani.com/profile/queen-of-bling-south-bend/
;https://jlybyjay.com;https://jewelry.grandiani.com/profile/jewelry-by-jay-cicero/
;;https://jewelry.grandiani.com/profile/childress-fine-jewelry-lexington/
;;https://jewelry.grandiani.com/profile/grand-jewelers-king-of-prussia/
;https://www.thepearlgirls.com;https://jewelry.grandiani.com/profile/the-pearl-girls-athens/
;https://www.eventbrite.com;https://jewelry.grandiani.com/profile/moonumental-jewelry-emporium-makerspace-st-charles/
;https://keepsakesjewelry.com;https://jewelry.grandiani.com/profile/keepsakes-jewelry-and-gifts-white-hall/
felix.jose92@yahoo.com;https://www.jfjewelersrialto.com;https://jewelry.grandiani.com/profile/jf-jewelers-rialto/
;;https://jewelry.grandiani.com/profile/joyeria-unika-lewisville/
;;https://jewelry.grandiani.com/profile/tesla-diamonds-anderson/
;;https://jewelry.grandiani.com/profile/angelas-beach-glass-jewelry-erie/
;https://shopprestigejewelry.square.site;https://jewelry.grandiani.com/profile/prestige-permanent-jewelry-clearwater/
;https://amorfinejewelry.com;https://jewelry.grandiani.com/profile/amor-fine-jewelry-brooklyn/
;;https://jewelry.grandiani.com/profile/m-y-jewelry-chelsea/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-chattanooga/
;https://www.edge81.com;https://jewelry.grandiani.com/profile/edge-81-por-vida-jewelry-studio-san-antonio/
;https://popularjewelry.net;https://jewelry.grandiani.com/profile/popular-jewelry-wilmington/
;;https://jewelry.grandiani.com/profile/pixiemoon-logansport/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-paramus/
;https://www.grabthejewels.com;https://jewelry.grandiani.com/profile/grab-the-jewels-greensburg/
Mike@OCJewelers.com;https://www.ocjewelers.com;https://jewelry.grandiani.com/profile/oc-jewelers-ocean-city/
adorn512@gmail.com;https://www.adorn512.com;https://jewelry.grandiani.com/profile/adorn512-jewelry-downers-grove/
;https://khadimjewelers.com;https://jewelry.grandiani.com/profile/khadim-jewelers-bakersfield/
;https://ejdiamond.com;https://jewelry.grandiani.com/profile/flores-jewelry-aurora/
;https://stores.jared.com;https://jewelry.grandiani.com/profile/jared-jewelers-paramus/
;https://www.christopherwilliamjewelers.com;https://jewelry.grandiani.com/profile/christopher-william-jewelers-weyers-cave/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-miami-5/
;https://loveweld.com;https://jewelry.grandiani.com/profile/loveweld-denver/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-myrtle-beach/
;;https://jewelry.grandiani.com/profile/milano-and-son-jewelry-levittown/
;https://www.helzberg.com;https://jewelry.grandiani.com/profile/helzberg-diamonds-glendale-2/
;https://westondiamonds.com;https://jewelry.grandiani.com/profile/weston-diamonds-boston/
;;https://jewelry.grandiani.com/profile/loves-jewelry-newburyport/
;https://www.spathjewelers.com;https://jewelry.grandiani.com/profile/spath-jewelers-bartow/
;https://www.jadearcadia.com;https://jewelry.grandiani.com/profile/jade-arcadia-brooklyn/
naomi@hannahnaomi.com;https://hannahnaomi.com;https://jewelry.grandiani.com/profile/hannah-naomi-jewelry-portland/
jeweler@newgild.com;https://newgild.com;https://jewelry.grandiani.com/profile/new-gild-jewelers-minneapolis/
;https://www.tylerrossjewelers.com;https://jewelry.grandiani.com/profile/tyler-ross-jewelers-franklinton/
;https://www.edwardsjewelersllc.com;https://jewelry.grandiani.com/profile/edwards-jewelers-clanton/
hellogoldengal@gmail.com;https://www.goldengaljewelry.com;https://jewelry.grandiani.com/profile/golden-gal-fine-jewelry-west-bloomfield-township/
;https://pattiesjewelryinc.com;https://jewelry.grandiani.com/profile/patties-jewelry-inc-winchendon/
genesisjewelers32@gmail.com;https://genesisjewelers.com;https://jewelry.grandiani.com/profile/genesis-jewelers-of-yorktown-yorktown-heights/
;;https://jewelry.grandiani.com/profile/sussettes-jewels-and-accessories-huntsville/
Azjewelerssarasota@gmail.com;https://azjewelerssarasota.com;https://jewelry.grandiani.com/profile/az-jewelers-lakeland-lakeland/
;;https://jewelry.grandiani.com/profile/ny-jewelry-durham/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-hialeah/
shopannieausten@gmail.com;https://shopannieausten.com;https://jewelry.grandiani.com/profile/annie-austen-jewelry-home-accessories-kansas-city/
;;https://jewelry.grandiani.com/profile/beauty-diamond-inc-new-york/
;;https://jewelry.grandiani.com/profile/shining-jewels-hampden-township/
gdpalacejewelers@gmail.com;https://gdpalacejewelers.com;https://jewelry.grandiani.com/profile/g-d-palace-jewelers-bronx/
;;https://jewelry.grandiani.com/profile/jazzyjems215-philadelphia/
;https://www.internationaldiamondinc.com;https://jewelry.grandiani.com/profile/international-diamond-inc-clayton/
;https://www.twisted-chain.com;https://jewelry.grandiani.com/profile/twisted-chain-permanent-jewelry-wake-forest/
;https://hebesjewelry.com;https://jewelry.grandiani.com/profile/hebes-fengshui-jewelry-decor-huntington-beach/
;https://relicasheville.com;https://jewelry.grandiani.com/profile/relic-jewelry-asheville/
;;https://jewelry.grandiani.com/profile/tanikas-bling-boutique-portsmouth/
;https://www.weldandarrow.com;https://jewelry.grandiani.com/profile/weld-arrow-jewelry-company-green-bay/
;https://fatimasfinejewelry.com;https://jewelry.grandiani.com/profile/fatimas-fine-jewelry-watsonville/
;;https://jewelry.grandiani.com/profile/prince-diamonds-concord/
customerservice@shaneco.com;https://www.shaneco.com;https://jewelry.grandiani.com/profile/shane-co-woodbury/
;https://www.talinesjewelry.com;https://jewelry.grandiani.com/profile/talines-jewelry-edgewater/
;https://www.theperfectgiftjewelry.com;https://jewelry.grandiani.com/profile/the-perfect-gift-jewelry-riverside/
;https://www.anthonysgoldsmiths.com;https://jewelry.grandiani.com/profile/anthonys-jewelry-covington/
;https://stores.jared.com;https://jewelry.grandiani.com/profile/jared-jewelers-fort-wayne/
templatestoreapp@gmail.com;https://gabrielfinejewelry.com;https://jewelry.grandiani.com/profile/gabriel-fine-jewelry-aventura/
;https://www.gemmasjewelers.com;https://jewelry.grandiani.com/profile/gemmas-jewelers-eastvale/
info@website.com;https://nourisjewelry.com;https://jewelry.grandiani.com/profile/nouris-jewelry-paterson/
;https://www.ylangylang.com;https://jewelry.grandiani.com/profile/ylang-ylang-st-louis/
;https://bells-bling-boutique.ueniweb.com;https://jewelry.grandiani.com/profile/bells-bling-boutique-honesdale/
;;https://jewelry.grandiani.com/profile/spice-up-your-glam-stafford/
;;https://jewelry.grandiani.com/profile/jacobs-jewelry-watch-repairs-kissimmee/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-monroe/
customerservice@reedsjewelersonline.com;https://reedsjewelers.com;https://jewelry.grandiani.com/profile/reeds-jewelers-victor/
;;https://jewelry.grandiani.com/profile/olympic-jewelry-inc-new-york/
fourpeaksminingco@gmail.com;https://www.fourpeaksminingco.store;https://jewelry.grandiani.com/profile/four-peaks-mining-co-at-arizona-boardwalk-scottsdale/
;https://kebaublesandcompany.com;https://jewelry.grandiani.com/profile/kebaubles-and-company-north-chesterfield/
;;https://jewelry.grandiani.com/profile/lucky-stone-%e5%b9%b8%e8%bf%90%e7%9f%b3-flushing/
;;https://jewelry.grandiani.com/profile/time-factory-of-hillsville-hillsville/
;;https://jewelry.grandiani.com/profile/yancy-joyeria-miami/
tonya@marthalerjewelers.com;https://marthalerjewelers.com;https://jewelry.grandiani.com/profile/marthaler-jewelers-fletcher/
;;https://jewelry.grandiani.com/profile/princess-joyeria-chicago/
;https://crownjewelryaltus.com;https://jewelry.grandiani.com/profile/crown-jewelry-altus/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-tampa-2/
;https://www.kendrascott.com;https://jewelry.grandiani.com/profile/kendra-scott-pearland/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-wilson/
townesquarejewelers@gmail.com;https://www.townesquarejewelers.com;https://jewelry.grandiani.com/profile/towne-square-jewelers-charleston/
;;https://jewelry.grandiani.com/profile/primo-gold-jewelry-bradenton/
;https://www.gillisjewelers.com;https://jewelry.grandiani.com/profile/gillis-jewelers-tuscaloosa/
;https://whitediamondsutah.com;https://jewelry.grandiani.com/profile/white-diamonds-north-ogden/
;;https://jewelry.grandiani.com/profile/dreamworks-jewelry-burlington/
;;https://jewelry.grandiani.com/profile/good-things-gainesville/
info@juvellee.com;https://juvellee.com;https://jewelry.grandiani.com/profile/juvellee-new-york/
;https://longlivepermanentjewelry.com;https://jewelry.grandiani.com/profile/longlive-permanent-jewelry-l-foco-studio-fort-collins/
;https://www.fallingfordainty.com;https://jewelry.grandiani.com/profile/falling-for-dainty-healdsburg/
;https://rogersandhollands.com;https://jewelry.grandiani.com/profile/rogers-hollands-jewelers-lafayette/
;;https://jewelry.grandiani.com/profile/spark-shine-tonganoxie/
;https://www.materofinejewelry.com;https://jewelry.grandiani.com/profile/matero-fine-jewelry-design-inc-millwood/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-doral-2/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-garden-city/
info@kathybransfield.com;https://kbjdirect.com;https://jewelry.grandiani.com/profile/kathy-bransfield-culver-city/
;https://www.robbinsbrothers.com;https://jewelry.grandiani.com/profile/robbins-brothers-fine-jewelers-san-diego/
info@shophydrate.com;https://shophydrate.com;https://jewelry.grandiani.com/profile/hydrate-diamonds-watches-memphis/
;https://www.kendrascott.com;https://jewelry.grandiani.com/profile/kendra-scott-mcallen/
;https://www.nakarmstrong.com;https://jewelry.grandiani.com/profile/nak-armstrong-fine-jewelry-austin/
;https://kvbeads.com;https://jewelry.grandiani.com/profile/kv-accessories-wild-tobacco-greensboro/
;https://www.foreveryoursjewelryinc.com;https://jewelry.grandiani.com/profile/forever-yours-jewelry-inc-sun-prairie/
;;https://jewelry.grandiani.com/profile/joyeria-gress-htx-houston/
;;https://jewelry.grandiani.com/profile/frost-house-jewelry-fullerton/
;https://www.helzberg.com;https://jewelry.grandiani.com/profile/helzberg-diamonds-clearwater/
;https://jxjewelers.com;https://jewelry.grandiani.com/profile/jewelry-exchange-springfield/
;https://www.oshkoshjewelers.com;https://jewelry.grandiani.com/profile/oshkosh-jewelers-oshkosh/
;;https://jewelry.grandiani.com/profile/fancy-that-belmont/
;https://www.donrobertojewelers.com;https://jewelry.grandiani.com/profile/don-roberto-jewelers-huntington-park-california-huntington-park/
indigoswangallery@gmail.com;https://indigoswangallery.com;https://jewelry.grandiani.com/profile/indigo-swan-jewelry-fine-art-stockholm/
;https://www.kingmanturquoiseandjewelrystore.com;https://jewelry.grandiani.com/profile/kingman-turquoise-jewelry-kingman/
;https://www.kalenajewelers.com;https://jewelry.grandiani.com/profile/kalena-jewelers-llc-ocean-view/
;;https://jewelry.grandiani.com/profile/plaza-zacatecas-sacramento/
;https://getsemanijewelry.com;https://jewelry.grandiani.com/profile/joyeria-getsemani-aurora/
;https://flawlessjewelsny.com;https://jewelry.grandiani.com/profile/flawless-jewels-ny-new-york/
;https://evmjewelers.com;https://jewelry.grandiani.com/profile/evm-jewelers-fayetteville/
;https://www.callanfinejewelry.com;https://jewelry.grandiani.com/profile/c-allan-fine-jewelry-shelby-township/
;;https://jewelry.grandiani.com/profile/josephs-fine-jewelers-ventura/
;https://debartoloandco.com;https://jewelry.grandiani.com/profile/debartolo-co-fine-jewelers-vacaville/
;https://www.kleinhenzjewelers.com;https://jewelry.grandiani.com/profile/kleinhenz-jewelers-westlake/
;https://www.michele-co.com;https://jewelry.grandiani.com/profile/michele-company-fine-jewelers-lapeer/
;https://foreverjewelers.com;https://jewelry.grandiani.com/profile/forever-jewelers-warwick/
;https://taboostudio.com;https://jewelry.grandiani.com/profile/taboo-studio-san-diego/
info@smythjewelers.com;https://www.smythjewelers.com;https://jewelry.grandiani.com/profile/smyth-jewelers-ellicott-city/
kathy@pfxshowroom.com;https://www.pfxshowroom.com;https://jewelry.grandiani.com/profile/personal-fx-half-moon-bay/
info@mysite.com;https://www.mainstjeweler.com;https://jewelry.grandiani.com/profile/main-street-jewelers-klamath-falls/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-cheektowaga/
;https://www.allensfinejewelry.com;https://jewelry.grandiani.com/profile/allens-jewelers-llc-charlotte/
;;https://jewelry.grandiani.com/profile/lenigs-jewelry-new-oxford/
;;https://jewelry.grandiani.com/profile/royal-jewelry-greenbelt/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-victor/
info@edcora.com;https://edcora.com;https://jewelry.grandiani.com/profile/edcora-fine-jewelry-new-york/
;;https://jewelry.grandiani.com/profile/frost-and-crown-pleasanton/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-manchester/
info@gemmacollection.com;https://gemmacollection.com;https://jewelry.grandiani.com/profile/gemma-collection-dallas/
;;https://jewelry.grandiani.com/profile/lloyds-jewelers-mesquite/
;https://www.chb.rocks;https://jewelry.grandiani.com/profile/crystal-heart-books-inc-hillsboro/
;https://instagram.com;https://jewelry.grandiani.com/profile/arm-candy-llc-birmingham/
;https://goldfevercatchit.com;https://jewelry.grandiani.com/profile/gold-fever-point-pleasant-beach/
;https://www.auruswaxpatterns.com;https://jewelry.grandiani.com/profile/sass-jewelry-kellogg/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-austintown/
;https://cyfredrics.com;https://jewelry.grandiani.com/profile/cy-fredrics-jewelers-glenview/
;;https://jewelry.grandiani.com/profile/oro-laminado-chocolate-los-angeles/
;;https://jewelry.grandiani.com/profile/solitaire-box-new-york/
;https://mejuri.com;https://jewelry.grandiani.com/profile/mejuri-boston/
customerservice@achiqdesigns.com;https://www.achiqdesigns.com;https://jewelry.grandiani.com/profile/achiq-designs-inc-wallingford/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-kennesaw/
stenstromjewelry@gmail.com;https://www.stenstromjewelry.com;https://jewelry.grandiani.com/profile/stenstrom-jewelry-mora/
;https://www.makenahawaii.co;https://jewelry.grandiani.com/profile/makena-ala-moana-honolulu/
;;https://jewelry.grandiani.com/profile/cz-elephant-llc-dba-t-a-m-trading-co-los-angeles/
;;https://jewelry.grandiani.com/profile/julios-jewelry-north-riverside/
;https://chrisdesigns.online;https://jewelry.grandiani.com/profile/chris-designs-eunice/
;;https://jewelry.grandiani.com/profile/iconic-jewelers-el-monte/
;;https://jewelry.grandiani.com/profile/gems-glass-galore-mohegan-lake/
;https://www.thejewelersedge.com;https://jewelry.grandiani.com/profile/the-jewelers-edge-baraboo/
hello@prettypickie.com;https://prettypickie.com;https://jewelry.grandiani.com/profile/pretty-pickie-boutique-fresno/
info@diamonddeal.com;https://thediamonddeal.com;https://jewelry.grandiani.com/profile/the-diamond-deal-new-york/
hello@lainehonolulu.com;https://lainehonolulu.com;https://jewelry.grandiani.com/profile/laine-honolulu-aiea/
info@goldstarjewelryusa.com;https://goldstarjewelryusa.com;https://jewelry.grandiani.com/profile/gold-star-jewelry-petaluma/
;https://www.donrobertojewelers.com;https://jewelry.grandiani.com/profile/don-roberto-jewelers-los-angeles-3/
;https://thebackvault.com;https://jewelry.grandiani.com/profile/the-back-vault-new-york/
;https://www.meticulousjewels.com;https://jewelry.grandiani.com/profile/meticulous-jewels-los-angeles/
info@smythjewelers.com;https://www.smythjewelers.com;https://jewelry.grandiani.com/profile/smyth-jewelers-timonium/
beverly@dinysflorida.com;https://www.beverlygianna.com;https://jewelry.grandiani.com/profile/beverly-gianna-jewelry-and-design-ltd-st-petersburg/
;https://pandorasbaublesandbeads.com;https://jewelry.grandiani.com/profile/pandoras-baubles-beads-idaho-falls/
tanya@randycoopers.com;https://www.randycoopers.com;https://jewelry.grandiani.com/profile/randy-coopers-fine-jewelry-wichita/
;https://clarksvillejewelers.com;https://jewelry.grandiani.com/profile/clarksville-jewelers-clarksville/
;https://oofow3.wixsite.com;https://jewelry.grandiani.com/profile/silverbox-renaissance-arcadia/
;https://national-creation-s.ueniweb.com;https://jewelry.grandiani.com/profile/national-creations-burkeville/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-olympia/
;https://luxuryhardware.shop;https://jewelry.grandiani.com/profile/jewelry-exchange-of-delaware-lewes-lewes/
;https://yellownestgoods.etsy.com;https://jewelry.grandiani.com/profile/yellow-nest-goods-columbus/
info@hobbsjewelers.com;https://www.hobbsjewelers.com;https://jewelry.grandiani.com/profile/hobbs-jewelers-athens/
;https://locobeachjewelry.com;https://jewelry.grandiani.com/profile/loco-beach-jewelry-santa-rosa-beach/
;;https://jewelry.grandiani.com/profile/brittanys-beautybox-newberry/
jewelry@fredmeyer.com;https://www.fredmeyerjewelers.com;https://jewelry.grandiani.com/profile/fred-meyer-jewelers-medford-2/
;;https://jewelry.grandiani.com/profile/yulis-boutique-newton/
;https://www.dgse.com;https://jewelry.grandiani.com/profile/dallas-gold-silver-exchange-dallas/
info@jewelryofstuart.com;https://www.jewelryofstuart.com;https://jewelry.grandiani.com/profile/josephs-jewelry-stuart/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-gurnee/
;https://allans.com;https://jewelry.grandiani.com/profile/allans-jewelry-loan-inc-anderson/
;;https://jewelry.grandiani.com/profile/joyeria-lily-2-wichita/
;https://www.villagejewel.com;https://jewelry.grandiani.com/profile/village-jewel-columbus/
;;https://jewelry.grandiani.com/profile/hemala-jewelry-los-angeles/
;https://www.diamondtraces.com;https://jewelry.grandiani.com/profile/diamond-traces-inc-new-york/
;;https://jewelry.grandiani.com/profile/lyuna-fort-myers/
;https://celiett.com;https://jewelry.grandiani.com/profile/celiett-westminster/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-weatherford/
info@maxedtime.com;https://www.maxedtimeanddiamonds.com;https://jewelry.grandiani.com/profile/maxed-time-diamonds-miami/
;https://www.roofjewelers.com;https://jewelry.grandiani.com/profile/roof-jewelers-columbia/
;;https://jewelry.grandiani.com/profile/body-language-boise/
Johanna@bigjewelers.com;https://salermojewelers.com;https://jewelry.grandiani.com/profile/salermo-jewelers-elizabeth/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-orange-park/
;https://diamondcollect.nyc;https://jewelry.grandiani.com/profile/diamond-collect-flushing/
;;https://jewelry.grandiani.com/profile/paseo-jewelers-lakewood/
;https://www.helzberg.com;https://jewelry.grandiani.com/profile/helzberg-diamonds-joliet/
;;https://jewelry.grandiani.com/profile/luna-925-houston/
;https://www.beardfinejewelers.com;https://jewelry.grandiani.com/profile/beard-fine-jewelers-lufkin/
customerservice@galinafinejewelers.com;https://galinafinejewelers.com;https://jewelry.grandiani.com/profile/galina-fine-jewelers-cottonwood/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-yonkers/
;;https://jewelry.grandiani.com/profile/sparkle-and-shine-boutique-belton/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-middletown-2/
info@ihanametals.com;https://www.ihanametals.com;https://jewelry.grandiani.com/profile/ihana-jewelry-artisan-gift-baraga/
;;https://jewelry.grandiani.com/profile/love-is-timeless-san-ramon/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-outlet-michigan-city/
;https://www.lvii.com;https://jewelry.grandiani.com/profile/lvii-fine-jewelry-makers-staten-island/
;https://www.yanetsjewelry.com;https://jewelry.grandiani.com/profile/yanets-jewelry-tampa/
;;https://jewelry.grandiani.com/profile/lux-jewelry-los-angeles/
info@farmersjewelry.com;https://www.farmersjewelry.com;https://jewelry.grandiani.com/profile/farmers-jewelry-lexington/
;https://aladorjewelry.com;https://jewelry.grandiani.com/profile/alador-jewelry-austin/
jewelry@fredmeyer.com;https://www.fredmeyerjewelers.com;https://jewelry.grandiani.com/profile/fred-meyer-jewelers-vancouver-3/
tracey@foundagency.org;https://jlrocks.com;https://jewelry.grandiani.com/profile/jl-rocks-riverside/
franchising@lovisa.com;https://www.lovisa.com;https://jewelry.grandiani.com/profile/lovisa-leesburg/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-outlet-clinton/
;;https://jewelry.grandiani.com/profile/atolyewish-coconut-creek/
;https://www.danielsjewelers.com;https://jewelry.grandiani.com/profile/daniels-jewelers-fresno/
;https://www.midnight-spark.com;https://jewelry.grandiani.com/profile/midnight-spark-permanent-jewelry-sioux-falls/
;https://www.paparazziaccessories.com;https://jewelry.grandiani.com/profile/tamis-paparazzi-pretties-graham/
;https://www.swarovski.com;https://jewelry.grandiani.com/profile/swarovski-columbus/
;https://www.reeds.com;https://jewelry.grandiani.com/profile/reeds-colonial-heights/
support@pearleasant.com;https://www.pearleasant.com;https://jewelry.grandiani.com/profile/estaplace-llc-new-york/
;https://www.casaitaliajoyas.com;https://jewelry.grandiani.com/profile/casa-italia-joyas-miami/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-shallotte/
CustomersFirst@deBoulle.com;https://deboulle.com;https://jewelry.grandiani.com/profile/de-boulle-diamond-jewelry-houston/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-oklahoma-city/
